book_id,user_id,rating,status_id
37,41074,4,134115277150304_160986931129805
37,42810,3,134115277150304_160986404463191
37,43622,5,134115277150304_160878144474017
37,43985,5,134115277150304_160863414475490
37,45269,4,134115277150304_160850161143482
37,45554,5,134115277150304_160655974496234
37,46139,3,134115277150304_160655894496242
37,47476,4,134115277150304_160298934531938
37,47800,5,134115277150304_160042371224261
37,48482,3,134115277150304_159956771232821
37,48559,5,134115277150304_159920061236492
37,48687,5,134115277150304_159917554570076
37,49298,5,134115277150304_159614744600357
37,50999,3,134115277150304_159602941268204
37,51460,4,134115277150304_159597984602033
37,53292,5,134115277150304_159228574638974
38,439,4,134115277150304_158926891335809
38,1169,3,134115277150304_158878084674023
38,1952,4,134115277150304_158611121367386
38,3087,3,134115277150304_158608964700935
38,3641,1,134115277150304_158560661372432
38,3922,5,134115277150304_158546144707217
38,4536,2,134115277150304_158542141374284
38,5115,3,134115277150304_158247608070404
38,5436,5,134115277150304_158157754746056
38,5461,5,134115277150304_158156451412853
38,5885,5,134115277150304_158126408082524
38,6063,4,134115277150304_158097821418716
38,6252,1,134115277150304_157892008105964
38,6342,3,134115277150304_157483938146771
38,7001,4,134115277150304_157445564817275
38,9246,3,134115277150304_156999001528598
38,9804,2,134115277150304_156974441531054
38,10140,3,134115277150304_156964491532049
38,10249,5,134115277150304_156957551532743
38,10402,4,134115277150304_156677461560752
38,10509,4,134115277150304_156676284894203
38,10727,5,134115277150304_156675631560935
38,10751,3,134115277150304_156646824897149
38,11285,3,134115277150304_156638294898002
38,11408,5,134115277150304_156636684898163
38,11599,5,134115277150304_156259848269180
38,11691,5,134115277150304_156254881603010
38,11692,4,134115277150304_155649044996927
38,11854,4,134115277150304_155644971664001
38,11945,5,134115277150304_155475618347603
38,12381,3,134115277150304_155206888374476
38,12471,1,134115277150304_154756915086140
38,12946,5,134115277150304_154726508422514
38,13282,5,134115277150304_154661591762339
38,13360,4,134115277150304_154656615096170
38,13378,4,134115277150304_154650048430160
38,13991,4,134115277150304_154393448455820
38,14222,4,134115277150304_154357381792760
38,14603,4,134115277150304_154357025126129
38,15748,1,134115277150304_154356935126138
38,16177,5,134115277150304_154350555126776
38,16377,5,134115277150304_154349531793545
38,16569,4,134115277150304_154347411793757
38,17228,5,134115277150304_154296131798885
38,17566,4,134115277150304_154286335133198
38,18031,4,134115277150304_154285855133246
38,18313,5,134115277150304_154273035134528
38,18361,4,134115277150304_154255915136240
38,18857,4,134115277150304_154251678469997
38,19171,2,134115277150304_153492381879260
38,19724,5,134115277150304_153011948593970
38,19729,4,134115277150304_152759005285931
38,19984,5,134115277150304_152753941953104
38,20848,4,134115277150304_152753808619784
38,21676,5,134115277150304_152590155302816
38,22534,5,134115277150304_152333601995138
38,22602,4,134115277150304_151945818700583
38,23576,3,134115277150304_151852932043205
38,23612,2,134115277150304_151842462044252
38,24326,4,134115277150304_151829372045561
38,24389,3,134115277150304_151825312045967
38,24834,5,134115277150304_151787748716390
38,24845,4,134115277150304_151544495407382
38,25048,4,134115277150304_151544155407416
38,26244,2,134115277150304_151473605414471
38,26282,5,134115277150304_151460272082471
38,26398,5,134115277150304_151456982082800
38,26661,3,134115277150304_151454945416337
38,28158,5,134115277150304_151454798749685
38,28767,3,134115277150304_151421228753042
38,28824,1,134115277150304_151107842117714
38,29123,3,134115277150304_151091575452674
38,29703,4,134115277150304_151073038787861
38,30313,4,134115277150304_151071942121304
38,30794,4,134115277150304_151069675454864
38,31198,4,134115277150304_150727722155726
38,31198,5,134115277150304_150721765489655
38,31852,4,134115277150304_150604918834673
38,32055,4,134115277150304_150604835501348
38,32305,4,134115277150304_150604175501414
38,32419,3,134115277150304_150370012191497
38,32748,5,134115277150304_150180545543777
38,32918,5,134115277150304_149963158898849
38,32923,3,134115277150304_149922745569557
38,33716,4,134115277150304_149867198908445
38,35982,3,134115277150304_149524018942763
38,36099,4,134115277150304_149191458976019
38,38080,4,134115277150304_149091982319300
38,42508,4,134115277150304_149075678987597
38,42574,4,134115277150304_149075382320960
38,43985,1,134115277150304_149043255657506
38,46977,4,134115277150304_148761289019036
38,47730,5,134115277150304_148759655685866
38,47746,4,134115277150304_148676559027509
38,48687,5,134115277150304_148676075694224
38,51166,5,134115277150304_148675679027597
38,51460,4,134115277150304_148674709027694
38,51480,3,134115277150304_148237212404777
38,51762,5,134115277150304_147944495767382
38,52036,2,134115277150304_147730795788752
39,314,3,134115277150304_147458879149277
39,725,4,134115277150304_147402629154902
39,951,5,134115277150304_147000112528487
39,1088,4,134115277150304_146806882547810
39,1185,3,134115277150304_146522332576265
39,1350,5,134115277150304_146453465916485
39,2077,5,134115277150304_146361872592311
39,2171,4,134115277150304_146020972626401
39,3022,5,134115277150304_146014835960348
39,3662,5,134115277150304_146003182628180
39,3922,5,134115277150304_146002679294897
39,5272,5,134115277150304_145632482665250
39,5885,4,134115277150304_145593359335829
39,6252,4,134115277150304_145592659335899
39,6698,5,134115277150304_145582609336904
39,8454,5,134115277150304_145579422670556
39,8669,3,134115277150304_145535482674950
39,9011,4,134115277150304_145520269343138
39,9722,4,134115277150304_145520212676477
39,9843,5,134115277150304_145509992677499
39,10246,5,134115277150304_144754896086342
39,11239,4,134115277150304_144714526090379
39,11837,4,134115277150304_144692762759222
39,11927,5,134115277150304_144692046092627
39,12455,1,134115277150304_144563142772184
39,12471,5,134115277150304_144562506105581
39,12476,5,134115277150304_144359882792510
39,13000,5,134115277150304_144268099468355
39,13360,1,134115277150304_144254859469679
39,14235,5,134115277150304_144253069469858
39,14285,5,134115277150304_144248039470361
39,14936,5,134115277150304_144170536144778
39,15318,3,134115277150304_143916032836895
39,15494,4,134115277150304_143355612892937
39,16177,2,134115277150304_143355479559617
39,16377,1,134115277150304_143355342892964
39,17105,5,134115277150304_143348446226987
39,17643,5,134115277150304_143347186227113
39,18100,5,134115277150304_142335946328237
39,18361,5,134115277150304_142333726328459
39,18550,5,134115277150304_141457509749414
39,19191,4,134115277150304_141408279754337
39,19668,5,134115277150304_141075406454291
39,20076,3,134115277150304_141074566454375
39,21543,4,134115277150304_141073203121178
39,21733,4,134115277150304_134116830483482
39,22534,4,134115277150304_134116577150174
39,23303,4,146481362756646_271991323538982
39,23576,4,146481362756646_271598460244935
39,24326,5,146481362756646_271507963587318
39,24499,4,146481362756646_270740560330725
39,25164,4,146481362756646_270575750347206
39,26282,5,146481362756646_270546913683423
39,26398,5,146481362756646_270090780395703
39,27027,4,146481362756646_269913953746719
39,27612,5,146481362756646_269598710444910
39,28158,5,146481362756646_269535463784568
39,30601,5,146481362756646_269510590453722
39,30944,4,146481362756646_269343423803772
39,32576,5,146481362756646_268987657172682
39,32592,5,146481362756646_268943890510392
39,32745,5,146481362756646_268940917177356
39,32748,5,146481362756646_267485923989522
39,32918,5,146481362756646_267053867366061
39,33207,5,146481362756646_266901894047925
39,33697,5,146481362756646_266822367389211
39,33890,2,146481362756646_266401984097916
39,34688,4,146481362756646_265898870814894
39,35259,5,146481362756646_265827687488679
39,35982,4,146481362756646_265494024188712
39,36099,5,146481362756646_265017814236333
39,36695,5,146481362756646_264132064324908
39,37284,5,146481362756646_263498724388242
39,37690,5,146481362756646_263273451077436
39,37834,5,146481362756646_263114904426624
39,38687,4,146481362756646_263001384437976
39,40126,4,146481362756646_262580684480046
39,43300,5,146481362756646_262450227826425
39,45269,5,146481362756646_262145404523574
39,46139,5,146481362756646_261990074539107
39,48007,5,146481362756646_260952657976182
39,48297,3,146481362756646_260798721324909
39,48482,4,146481362756646_260305274707587
39,48687,5,146481362756646_260214814716633
39,48822,5,146481362756646_259841044754010
39,49288,5,146481362756646_259346618136786
39,49289,5,146481362756646_259249414813173
39,49295,5,146481362756646_257103071694474
39,49297,5,146481362756646_256351828436265
39,49382,5,146481362756646_255942518477196
39,50096,5,146481362756646_255654631839318
39,50101,5,146481362756646_255494948521953
39,50102,5,146481362756646_254996945238420
39,50133,5,146481362756646_254877441917037
39,50342,4,146481362756646_252562025481912
39,51166,4,146481362756646_252332902171491
39,51452,5,146481362756646_252306908840757
39,52036,4,146481362756646_251899305548184
39,52469,5,146481362756646_251346742270107
39,53292,5,146481362756646_250860855652029
40,439,1,146481362756646_250850898986358
40,588,3,146481362756646_248496579221790
40,725,4,146481362756646_247738095964305
40,2900,2,146481362756646_247077409363707
40,3005,2,146481362756646_246791409392307
40,3087,3,146481362756646_243887503016031
40,4536,3,146481362756646_243635759707872
40,5379,3,146481362756646_243139116424203
40,5885,2,146481362756646_242599686478146
40,6025,4,146481362756646_242495163155265
40,6342,3,146481362756646_237395560331892
40,6630,5,146481362756646_236507947087320
40,7001,4,146481362756646_236411473763634
40,7225,3,146481362756646_235960853808696
40,7979,4,146481362756646_235309037207211
40,8440,4,146481362756646_235159277222187
40,8484,5,146481362756646_234435333961248
40,8510,2,146481362756646_234198217318293
40,8612,3,146481362756646_234020384002743
40,9165,3,146481362756646_233493934055388
40,9771,5,146481362756646_233447250726723
40,9804,4,146481362756646_232803877457727
40,10246,2,146481362756646_232013930870055
40,10727,5,146481362756646_231510454253736
40,11545,2,146481362756646_231145744290207
40,11692,5,146481362756646_230427021028746
40,11927,1,146481362756646_229812891090159
40,11945,5,146481362756646_228482324556549
40,11999,2,146481362756646_228464764558305
40,12946,5,146481362756646_224923598245755
40,13282,3,146481362756646_223626178375497
40,13879,3,146481362756646_223153735089408
40,13991,3,146481362756646_221982611873187
40,14136,3,146481362756646_220995345305247
40,14248,3,146481362756646_220973581974090
40,15748,1,146481362756646_217184429019672
40,15935,5,146481362756646_216713882400060
40,16377,3,146481362756646_216708045733977
40,16576,3,146481362756646_216705655734216
40,16913,1,146481362756646_215540619184053
40,17434,1,146481362756646_214513172620131
40,17883,3,146481362756646_212405156164266
40,17984,4,146481362756646_210534723017976
40,18313,5,146481362756646_210357163035732
40,18361,4,146481362756646_210356656369116
40,18857,4,146481362756646_206451473426301
40,19171,5,146481362756646_204758663595582
40,19191,4,146481362756646_203154817089300
40,19668,3,146481362756646_202808247123957
40,19942,3,146481362756646_202390480499067
40,20467,3,146481362756646_202222703849178
40,20848,4,146481362756646_199232344148214
40,21676,4,146481362756646_195292807875501
40,21724,1,146481362756646_194140021324113
40,21781,3,146481362756646_188426691895446
40,22164,1,146481362756646_186908775380571
40,23576,1,146481362756646_186507378754044
40,23612,4,146481362756646_186288082109307
40,24389,4,146481362756646_186267735444675
40,26629,3,146481362756646_186148638789918
40,27027,5,146481362756646_185019308902851
40,27499,5,146481362756646_183274375744011
40,27612,4,146481362756646_183071725764276
40,28767,3,146481362756646_182885652449550
40,29732,4,146481362756646_181823405889108
40,29951,1,146481362756646_181638149240967
40,30233,5,146481362756646_179568932781222
40,31198,2,146481362756646_179536099451172
40,32055,3,146481362756646_178595879545194
40,32490,2,146481362756646_177911049613677
40,32592,2,146481362756646_176817379723044
40,33065,3,146481362756646_176474103090705
40,33872,3,117059915488335_369931806867810
40,34688,2,117059915488335_369528890241435
40,37834,2,117059915488335_369447110249613
40,40167,5,117059915488335_369412103586447
40,41282,5,117059915488335_369405086920482
40,41997,4,117059915488335_369404386920552
40,43037,4,117059915488335_369304456930545
40,44397,4,117059915488335_369046940289630
40,45498,3,117059915488335_369026940291630
40,45811,4,117059915488335_369026650291659
40,46147,4,117059915488335_368929283634729
40,46977,2,117059915488335_368896513638006
40,47730,4,117059915488335_368893776971613
40,48440,5,117059915488335_368786656982325
40,48559,4,117059915488335_368491800345144
40,49288,5,117059915488335_368487817012209
40,49289,5,117059915488335_368413610352963
40,49295,5,117059915488335_368368607024130
40,49297,5,117059915488335_368243407036650
40,50096,5,117059915488335_368017427059248
40,50101,5,117059915488335_367993927061598
40,50102,5,117059915488335_367964003731257
40,50104,5,117059915488335_367819850412339
40,50133,5,117059915488335_367746327086358
40,51166,4,117059915488335_367671507093840
40,51460,2,117059915488335_367295433798114
40,51480,1,117059915488335_367286123799045
40,51838,4,117059915488335_367206030473721
41,314,4,117059915488335_367155850478739
41,588,3,117059915488335_367042453823412
41,1136,3,117059915488335_366784420515882
41,2077,4,117059915488335_366781747182816
41,2487,3,117059915488335_366777203849937
41,3114,4,117059915488335_366688643858793
41,3662,4,117059915488335_366658127195178
41,5115,3,117059915488335_366542787206712
41,5379,3,117059915488335_366519043875753
41,6063,5,117059915488335_366259083901749
41,6323,3,117059915488335_366249187236072
41,6630,5,117059915488335_366180633909594
41,8388,4,117059915488335_366131487247842
41,8510,2,117059915488335_366130867247904
41,8669,4,117059915488335_366032263924431
41,10087,3,117059915488335_366029333924724
41,10140,3,117059915488335_365799553947702
41,10146,3,117059915488335_365786427282348
41,10249,5,117059915488335_365643340629990
41,10662,3,117059915488335_365643260629998
41,10792,5,117059915488335_365642983963359
41,11527,3,117059915488335_363195157541475
41,11927,5,117059915488335_362293614298296
41,12002,3,117059915488335_361675701026754
41,12471,2,117059915488335_360792407781750
41,12476,2,117059915488335_360313841162940
41,12946,3,117059915488335_359805397880451
41,13189,2,117059915488335_359260331268291
41,13282,3,848451358648417_978696712290547
41,13360,4,848451358648417_978641952296023
41,14285,2,848451358648417_976951619131723
41,16177,2,848451358648417_976221575871394
41,16576,4,848451358648417_976109395882612
41,16913,3,848451358648417_974497706043781
41,17663,5,848451358648417_973903299436555
41,18031,3,848451358648417_972821396211412
41,18053,4,848451358648417_972768116216740
41,18316,5,848451358648417_972315126262039
41,19729,4,848451358648417_972299779596907
41,19942,5,848451358648417_972198162940402
41,19984,5,848451358648417_971772712982947
41,21228,4,848451358648417_971101979716687
41,21713,1,848451358648417_970637246429827
41,21724,3,848451358648417_970616963098522
41,23603,3,848451358648417_970118009815084
41,24389,5,848451358648417_970069959819889
41,24499,4,848451358648417_970069689819916
41,24582,4,848451358648417_969542806539271
41,27267,5,848451358648417_969542786539273
41,28158,4,848451358648417_968586716634880
41,28767,3,848451358648417_967863710040514
41,29155,2,848451358648417_967412336752318
41,29644,5,848451358648417_966883433471875
41,29703,5,848451358648417_966805613479657
41,30283,5,848451358648417_966338723526346
41,30601,3,848451358648417_966235210203364
41,30681,5,848451358648417_965843866909165
41,30879,2,848451358648417_965744920252393
41,30944,5,848451358648417_965672743592944
41,31305,1,848451358648417_965649856928566
41,32055,3,848451358648417_964160200410865
41,32923,4,848451358648417_964053180421567
41,33697,4,848451358648417_964049967088555
41,33716,4,848451358648417_964012613758957
41,34531,3,848451358648417_963997437093808
41,35259,4,848451358648417_963997343760484
41,35326,3,848451358648417_963452587148293
41,35780,4,848451358648417_963433100483575
41,36099,5,848451358648417_962957767197775
41,36695,3,848451358648417_962905493869669
41,37035,5,848451358648417_962546963905522
41,37153,4,848451358648417_962391893921029
41,38082,4,848451358648417_961944170632468
41,40251,3,848451358648417_961883960638489
41,40490,4,848451358648417_961008297392722
41,40566,5,848451358648417_960893607404191
41,43300,4,848451358648417_960356214124597
41,43602,5,848451358648417_959737110853174
41,43985,4,848451358648417_959249707568581
41,45269,3,848451358648417_958830154277203
41,45493,5,848451358648417_958167124343506
41,46139,3,848451358648417_958058844354334
41,48291,4,848451358648417_957026524457566
41,48297,4,848451358648417_957021771124708
41,48687,5,848451358648417_956022641224621
41,49288,5,848451358648417_953596158133936
41,49289,5,848451358648417_952505108243041
41,49295,5,848451358648417_951989774961241
41,49297,5,848451358648417_951811594979059
41,49382,5,848451358648417_951262018367350
41,49830,5,848451358648417_951209311705954
41,50593,2,848451358648417_950656015094617
41,51166,4,848451358648417_949649745195244
41,51460,4,848451358648417_949092148584337
41,52036,1,848451358648417_942892399204312
41,52740,4,848451358648417_942418609251691
41,52929,4,848451358648417_941853855974833
41,53145,5,848451358648417_941708915989327
41,53292,5,848451358648417_941135196046699
41,53293,5,848451358648417_940050466155172
42,1169,4,848451358648417_939632946196924
42,1952,5,848451358648417_939577792869106
42,3087,3,848451358648417_938975646262654
42,3662,5,848451358648417_938528199640732
42,3922,5,848451358648417_938071153019770
42,4536,5,848451358648417_937950323031853
42,5115,5,848451358648417_937025833124302
42,5461,4,848451358648417_936893683137517
42,5885,4,848451358648417_936876493139236
42,6063,4,848451358648417_936624926497726
42,6342,5,848451358648417_936334936526725
42,7001,4,848451358648417_935684686591750
42,8167,4,848451358648417_934981116662107
42,9246,2,848451358648417_934627926697426
42,9731,3,848451358648417_934612043365681
42,9771,5,848451358648417_933512673475618
42,10140,4,848451358648417_933385176821701
42,11285,5,848451358648417_933273593499526
42,11692,5,848451358648417_932782973548588
42,11927,4,848451358648417_932732873553598
42,11945,5,848451358648417_932322653594620
42,11999,3,848451358648417_931655726994646
42,12381,4,848451358648417_931566110336941
42,12874,4,848451358648417_930513547108864
42,12946,5,848451358648417_930432447116974
42,13282,4,848451358648417_929880430505509
42,13776,4,848451358648417_928031410690411
42,13794,3,848451358648417_927410374085848
42,14192,5,848451358648417_927407494086136
42,15494,5,848451358648417_925973600896192
42,15547,5,848451358648417_925317677628451
42,15604,4,848451358648417_924912744335611
42,16569,5,848451358648417_924877614339124
42,17228,5,848451358648417_924296694397216
42,17434,5,848451358648417_924262257733993
42,17566,4,848451358648417_924199764406909
42,17643,1,848451358648417_924055317754687
42,18313,4,848451358648417_924034184423467
42,18798,3,848451358648417_923394624487423
42,18857,5,848451358648417_923050907855128
42,19724,4,848451358648417_922801304546755
42,19729,3,848451358648417_922412857918933
42,19942,5,848451358648417_922281974598688
42,20967,5,848451358648417_922263097933909
42,21217,3,848451358648417_922204434606442
42,21228,5,848451358648417_921730691320483
42,21487,3,848451358648417_921684757991743
42,21676,5,848451358648417_921001998060019
42,21733,4,848451358648417_920323181461234
42,22602,3,848451358648417_920248068135412
42,23303,4,848451358648417_920246738135545
42,23576,4,848451358648417_919683291525223
42,23612,4,848451358648417_919635244863361
42,24326,3,848451358648417_919575748202644
42,24499,3,848451358648417_919555041538048
42,25164,3,848451358648417_919159421577610
42,25182,4,848451358648417_919123391581213
42,25840,5,848451358648417_918491131644439
42,26145,4,848451358648417_917898091703743
42,26244,5,848451358648417_916592121834340
42,26629,4,848451358648417_916012145225671
42,26661,5,848451358648417_915382815288604
42,27499,5,848451358648417_915341491959403
42,27834,3,848451358648417_915289305297955
42,28767,4,848451358648417_914013685425517
42,28824,3,848451358648417_913932488766970
42,29703,5,848451358648417_911996428960576
42,30184,5,848451358648417_908468799313339
42,30601,5,848451358648417_906689106157975
42,30681,5,848451358648417_906669359493283
42,30794,3,848451358648417_905573269602892
42,32305,4,848451358648417_903770393116513
42,32419,3,848451358648417_902095976617288
42,32592,3,848451358648417_901400413353511
42,32923,5,848451358648417_900714496755436
42,33065,4,848451358648417_899020060258213
42,33716,4,848451358648417_898983183595234
42,33872,5,848451358648417_898379066988979
42,35146,5,848451358648417_898353443658208
42,35259,5,848451358648417_897806493712903
42,36099,3,848451358648417_897775637049322
42,36695,5,848451358648417_897728173720735
42,37284,3,848451358648417_897175373776015
42,38475,3,848451358648417_897106637116222
42,38798,3,848451358648417_897094423784110
42,39423,2,848451358648417_897059750454244
42,42404,5,848451358648417_896494573844095
42,43622,4,848451358648417_895245590635660
42,43985,4,848451358648417_895204870639732
42,44397,4,848451358648417_895127177314168
42,45493,3,848451358648417_894456907381195
42,45554,5,848451358648417_893971844096368
42,46139,4,848451358648417_892266597600226
42,47800,5,848451358648417_891619797664906
42,48687,5,848451358648417_891162017710684
42,49298,4,848451358648417_890646064428946
42,51480,4,848451358648417_890588187768067
42,51762,5,848451358648417_889487457878140
42,52036,5,848451358648417_889461827880703
42,53292,5,848451358648417_888818121278407
43,951,5,848451358648417_888306811329538
43,1169,5,848451358648417_888267658000120
43,2900,4,848451358648417_888263001333919
43,3662,5,848451358648417_887768074716745
43,3922,4,848451358648417_887763101383909
43,4536,3,848451358648417_887751654718387
43,5115,4,848451358648417_887247221435497
43,5272,3,848451358648417_887200711440148
43,5461,4,848451358648417_887183334775219
43,6063,3,848451358648417_886663714827181
43,6342,4,848451358648417_886618054831747
43,6630,2,848451358648417_886065948220291
43,7001,3,848451358648417_885441664949386
43,8167,2,848451358648417_885393514954201
43,8370,5,848451358648417_883525211807698
43,8484,3,848451358648417_883524541807765
43,8510,5,848451358648417_882558418571044
43,9246,2,848451358648417_882525585240994
43,9731,3,848451358648417_882012888625597
43,10140,3,848451358648417_881981525295400
43,10249,3,848451358648417_881981008628785
43,10509,2,848451358648417_881480032012216
43,10610,5,848451358648417_881430335350519
43,10944,4,848451358648417_880976078729278
43,11285,3,848451358648417_880949322065287
43,11692,4,848451358648417_880812562078963
43,11854,3,848451358648417_880433548783531
43,11868,5,848451358648417_880377582122461
43,12455,2,848451358648417_880328878793998
43,12471,4,848451358648417_880306202129599
43,12874,4,848451358648417_879957558831130
43,12946,5,848451358648417_879934195500133
43,13034,5,848451358648417_879888198838066
43,13282,5,848451358648417_879877152172504
43,13794,4,848451358648417_879451052215114
43,13991,4,848451358648417_879380672222152
43,14192,3,848451358648417_879284388898447
43,14248,5,848451358648417_877281209098765
43,14603,4,848451358648417_877252945768258
43,15547,2,848451358648417_876726725820880
43,15604,4,848451358648417_876701759156710
43,17228,5,848451358648417_876676935825859
43,17434,4,848451358648417_876655925827960
43,17643,1,848451358648417_876202655873287
43,17984,5,848451358648417_876181459208740
43,18313,4,848451358648417_876138229213063
43,19526,5,848451358648417_876113579215528
43,19729,5,848451358648417_875630299263856
43,19942,4,848451358648417_875595282600691
43,20406,3,848451358648417_875074869319399
43,20967,5,848451358648417_875050635988489
43,21217,4,848451358648417_875004635993089
43,21228,4,848451358648417_874499852710234
43,21487,4,848451358648417_874477999379086
43,21676,5,848451358648417_874452676048285
43,21733,3,848451358648417_874434636050089
43,22602,5,848451358648417_873484629478423
43,23576,3,848451358648417_873449512815268
43,23612,4,848451358648417_873412562818963
43,24326,5,848451358648417_872918219535064
43,24499,4,848451358648417_872911096202443
43,25164,4,848451358648417_872848929541993
43,25182,5,848451358648417_872430432917176
43,25840,5,848451358648417_872409196252633
43,26145,4,848451358648417_872343909592495
43,26629,4,848451358648417_872314672928752
43,26661,5,848451358648417_872305602929659
43,26718,4,848451358648417_872286956264857
43,27499,4,848451358648417_871943896299163
43,27834,4,848451358648417_871920366301516
43,28767,5,848451358648417_871887159638170
43,29703,5,848451358648417_871857892974430
43,30681,2,848451358648417_871842869642599
43,30794,3,848451358648417_871349273025292
43,32055,4,848451358648417_871317463028473
43,32338,4,848451358648417_871296583030561
43,32748,4,848451358648417_871268483033371
43,33065,4,848451358648417_870140769812809
43,33872,3,848451358648417_870118996481653
43,39423,5,848451358648417_870066533153566
43,42404,5,848451358648417_870052979821588
43,42574,4,848451358648417_869405453219674
43,45554,5,848451358648417_869385463221673
43,46421,5,848451358648417_869372883222931
43,47411,4,848451358648417_869371863223033
43,47800,5,848451358648417_869335103226709
43,48559,5,848451358648417_869330576560495
43,48687,5,848451358648417_868919529934933
43,49288,5,848451358648417_868888296604723
43,49289,5,848451358648417_868409329985953
43,49295,5,848451358648417_868399759986910
43,49297,5,848451358648417_868389506654602
43,49298,5,848451358648417_868383149988571
43,50096,5,848451358648417_868373956656157
43,50101,5,848451358648417_868357083324511
43,50102,5,848451358648417_868350443325175
43,50133,5,848451358648417_868290736664479
43,51480,1,848451358648417_868271266666426
43,51838,4,848451358648417_868270516666501
43,52036,5,848451358648417_868240343336185
44,314,3,848451358648417_868215756671977
44,1088,1,848451358648417_868210610005825
44,2077,3,848451358648417_867785650048321
44,2487,2,848451358648417_867747986718754
44,2900,1,848451358648417_867746856718867
44,3662,4,848451358648417_867732640053622
44,4536,3,848451358648417_867721866721366
44,5885,5,848451358648417_867696163390603
44,6342,3,848451358648417_867692573390962
44,7001,4,848451358648417_867671520059734
44,7563,3,848451358648417_867661256727427
44,7979,4,848451358648417_867650496728503
44,8484,5,848451358648417_867646310062255
44,9731,3,848451358648417_867579730068913
44,9804,2,848451358648417_867553443404875
44,10111,2,848451358648417_867541823406037
44,10249,4,848451358648417_867210366772516
44,10509,4,848451358648417_867187823441437
44,10944,3,848451358648417_867187120108174
44,11239,1,848451358648417_867186496774903
44,11408,3,848451358648417_867181306775422
44,11854,5,848451358648417_867181166775436
44,11927,4,848451358648417_867177880109098
44,11945,2,848451358648417_867163240110562
44,11999,2,848451358648417_867153266778226
44,12471,1,848451358648417_867150976778455
44,12874,4,848451358648417_867144646779088
44,12946,3,848451358648417_867098396783713
44,13034,4,848451358648417_867096626783890
44,13282,5,848451358648417_866633493496870
44,13776,4,848451358648417_866578000169086
44,13879,2,848451358648417_866559560170930
44,13991,5,848451358648417_866544010172485
44,14136,2,848451358648417_866534500173436
44,14248,3,848451358648417_866114640215422
44,15748,1,848451358648417_866083270218559
44,16177,5,848451358648417_866061840220702
44,16377,1,848451358648417_866033846890168
44,17242,3,848451358648417_866020896891463
44,17566,3,848451358648417_865958010231085
44,18313,5,848451358648417_865479896945563
44,18798,2,848451358648417_865479376945615
44,18857,3,848451358648417_865423370284549
44,19668,4,848451358648417_865406163619603
44,19724,5,848451358648417_864846730342213
44,19942,3,848451358648417_864830987010454
44,19984,5,848451358648417_864824773677742
44,20076,3,848451358648417_864447067048846
44,20363,2,848451358648417_864410987052454
44,21217,3,848451358648417_864375533722666
44,21228,3,848451358648417_864361987057354
44,21676,4,848451358648417_864295080397378
44,21724,1,848451358648417_864282837065269
44,21781,3,848451358648417_863876580439228
44,22243,5,848451358648417_863853877108165
44,22602,3,848451358648417_863817037111849
44,23612,4,848451358648417_863804080446478
44,25048,1,848451358648417_863377280489158
44,25164,3,848451358648417_863346183825601
44,25278,4,848451358648417_863327093827510
44,26097,4,848451358648417_863310390495847
44,26661,4,848451358648417_863299163830303
44,26883,5,848451358648417_863285960498290
44,27267,5,848451358648417_863276383832581
44,28767,2,848451358648417_862810447212508
44,29123,3,848451358648417_862795990547287
44,29703,5,848451358648417_862777290549157
44,30601,5,848451358648417_862756767217876
44,30794,3,848451358648417_862738810553005
44,32033,5,848451358648417_861719293988290
44,32305,3,848451358648417_861628033997416
44,32576,4,848451358648417_861623073997912
44,32923,2,848451358648417_861608863999333
44,33065,1,848451358648417_861589077334645
44,34083,1,848451358648417_861199917373561
44,35146,3,848451358648417_861187554041464
44,36099,4,848451358648417_861168837376669
44,36695,3,848451358648417_861162694043950
44,37690,1,848451358648417_861084904051729
44,37834,4,848451358648417_861050594055160
44,38080,2,848451358648417_860623780764508
44,38798,3,848451358648417_860612234098996
44,40167,4,848451358648417_860558620771024
44,42508,5,848451358648417_860552464104973
44,43037,3,848451358648417_860537667439786
44,43602,2,848451358648417_860518170775069
44,44397,4,848451358648417_860505310776355
44,44496,1,848451358648417_860141850812701
44,45554,1,848451358648417_860122527481300
44,46139,3,848451358648417_860111914149028
44,47800,2,848451358648417_860106664149553
44,48559,4,848451358648417_860082257485327
44,48687,5,848451358648417_860065210820365
44,49382,5,848451358648417_859619587531594
44,51166,4,848451358648417_859554390871447
44,51452,1,848451358648417_859528984207321
44,51838,4,848451358648417_859514974208722
44,52036,3,848451358648417_859503330876553
44,52583,5,848451358648417_859000347593518
44,53293,5,848451358648417_858977790929107
45,439,3,848451358648417_858949364265283
45,588,4,848451358648417_858947074265512
45,3087,5,848451358648417_858509234309296
45,3922,4,848451358648417_858509134309306
45,4536,2,848451358648417_858498380977048
45,6063,3,848451358648417_858487174311502
45,6634,3,848451358648417_858472077646345
45,7001,5,848451358648417_858459670980919
45,8167,4,848451358648417_858415020985384
45,8484,2,848451358648417_857867204373499
45,8669,4,848451358648417_857855424374677
45,8710,5,848451358648417_857845301042356
45,9244,5,848451358648417_857836697709883
45,9771,5,848451358648417_857828561044030
45,10111,4,848451358648417_857820694378150
45,10140,4,848451358648417_857804704379749
45,10509,3,848451358648417_857804627713090
45,10727,4,848451358648417_857440367749516
45,10944,3,848451358648417_857387131088173
45,11408,4,848451358648417_856819567811596
